x,y,z
-0.39915751,-0.025123430000000006,0.3928582699999998
-0.40880558,-0.024538560000000004,0.39936273999999977
-0.42032843,-0.023568830000000006,0.40772756999999976
-0.43733624,-0.020202070000000006,0.42300932999999974
-0.45842192,-0.016488060000000006,0.4400337599999997
-0.47886569,-0.013964500000000005,0.4540404399999997
-0.49892505000000004,-0.013036300000000004,0.4628827999999997
-0.51848196,-0.013262690000000004,0.4676312099999997
-0.53829183,-0.011707350000000004,0.4754148699999997
-0.5560334800000001,-0.009805510000000003,0.4836005899999997
-0.5732453700000001,-0.007923210000000003,0.49052177999999974
-0.59389252,-0.006418930000000003,0.49378862999999973
-0.61188263,-0.0038136500000000035,0.4990513899999997
-0.62736565,-0.0037939400000000035,0.5011275699999997
-0.64125351,-0.007512920000000004,0.49897326999999975
-0.65496283,-0.012132290000000004,0.4958773499999998
-0.66797468,-0.016218380000000004,0.4958773499999998
-0.6777355,-0.022675910000000004,0.4958773499999998
-0.6862320500000001,-0.030151500000000005,0.4935120899999998
-0.6941861000000001,-0.03750271000000001,0.4904336099999998
-0.7025609400000001,-0.04409938000000001,0.4874375299999998
-0.7115350000000001,-0.050229970000000006,0.4874375299999998
-0.7186898600000001,-0.05386213000000001,0.4902347999999998
-0.7237575300000001,-0.05757261000000001,0.4930478199999998
-0.7303288900000001,-0.06301914000000002,0.4930478199999998
-0.7393709500000001,-0.06921233000000002,0.4930478199999998
-0.7463223500000001,-0.07638348000000002,0.4882815199999998
-0.7520427300000001,-0.08444143000000001,0.4820130099999998
-0.7567918100000001,-0.09252484000000001,0.4764319899999998
-0.75924625,-0.10121347000000001,0.4705519899999998
-0.76208065,-0.10896015000000002,0.4659083599999998
-0.76515953,-0.11515288000000001,0.4616381699999998
-0.77039409,-0.12121459000000001,0.4575141299999998
-0.77733409,-0.12644201000000002,0.4575141299999998
-0.78421464,-0.13067279,0.4575141299999998
-0.7918429899999999,-0.13376128,0.4575141299999998
-0.8018710199999999,-0.13626339,0.4575141299999998
-0.8123442699999999,-0.13780755,0.4575141299999998
-0.8223580399999999,-0.13928088,0.4575141299999998
-0.83302428,-0.14187056,0.4575141299999998
-0.8429166699999999,-0.14532714,0.4575141299999998
-0.85419638,-0.14874234,0.4595476599999998
-0.86334095,-0.15429197,0.4595476599999998
-0.87146556,-0.16421371,0.4554956699999998
-0.8800689899999999,-0.17281506000000002,0.4487446099999998
-0.88915097,-0.17992312000000002,0.4373685399999998
-0.90389526,-0.19536309000000002,0.4373685399999998
-0.91123102,-0.20280983000000002,0.4334758699999998
-0.91935726,-0.21109458000000003,0.4252611699999998
-0.92909177,-0.22040983000000003,0.4190702799999998
-0.9375120499999999,-0.23036194000000004,0.4132842099999998
-0.9442023099999999,-0.24105738000000004,0.4064976499999998
-0.9507108899999999,-0.25230228000000005,0.39864902999999985
-0.9575322999999999,-0.26468949,0.38965394999999986
-0.9646177499999999,-0.27804755000000003,0.38052419999999987
-0.97002901,-0.29301741000000003,0.3695970199999999
-0.97737962,-0.30830146,0.3561464099999999
-0.98737297,-0.32408812000000004,0.34243131999999993
-0.99908781,-0.34027689000000005,0.32779752999999995
-1.0122465,-0.35718298000000004,0.3119244299999999
-1.02667559,-0.37464807000000006,0.2962130699999999
-1.03928995,-0.39130651000000005,0.2844941999999999
-1.04983998,-0.40604153000000004,0.27316384999999993
-1.06165262,-0.42041228,0.2616311499999999
